name,r,a,s
LTB1,-164.64144389905863,-28.45831166315959,183.06481658542387
LTB2,-160.4049160813334,9.875612760513183,139.4408909867232
LTB3,-164.25269967159284,-23.996035071594218,81.78136457916946
LANK,-157.90129831096667,-11.397656911045784,-56.71884722191058
LMMA,-49.669313142617476,-4.424622721338332,-56.61300091415893
