name,r,a,s
LTH1,155.97648906789996,-19.630906748854215,494.24993440907446
LTH2,147.10701866364244,-12.963618912835514,420.54649660748754
LTH3,139.77659501106984,12.417110579327211,449.5316161327349
LGT,178.46482047456774,-55.63603770452169,684.9624490138106
LKNE,133.69067460691818,-22.826691418734722,317.3554423559349
LMKNE,34.269773336291486,-19.541434671728705,316.6215786835762
