,body,name,location
0,tibia_l,LTB1,[-0.01166323278808731 -0.12810776813539326 -0.07936594930957439]
1,tibia_l,LTB2,[ 0.02621901469235298 -0.17208336610293729 -0.0747219291181026 ]
2,tibia_l,LTB3,[-0.0085775313613417 -0.2293175720905789 -0.0743206827343448]
3,tibia_l,LANK,[ 0.0023895978519846  -0.3675447618889761  -0.06189755198078396]
4,tibia_l,LMMA,[ 0.01415754951215538 -0.3624346605179262   0.04579738383532082]
