,body,name,location
0,tibia_l,GasLat_at_shank_l,[-0.00498755870225753 -0.06735643272236638  0.0086586694353219 ]
1,tibia_l,GasMed_at_shank_l,[-0.00498755870225753 -0.06735643272236638  0.0086586694353219 ]
2,tibia_l,GR_at_condyles_l,[ 0.0001919148955059  -0.01852500383643542  0.00488763128890686]
3,tibia_l,SM_at_condyles_l,[ 0.00211027003397072 -0.01844271843716945  0.00497746251493436]
4,tibia_l,ST_at_condyles_l,[ 0.00114806846607503 -0.01891722894575423  0.00490904474790547]
5,tibia_l,BF_at_gastroc_l,[-0.05272025322590374 -0.05722628431760677  0.00466110088382533]
